,SubjID,Opt1Item1,Opt1Item2,Opt2Item1,Opt2Item2,OnsetTime,Run,ReactionTime,Button,Choice,Opt1Code,Opt1Type,Opt2Code,Opt2Type,Consistent,Opt1Item1Value,Opt1Item2Value,Opt2Item1Value,Opt2Item2Value,Opt1Item1Rank,Opt1Item2Rank,Opt2Item1Rank,Opt2Item2Rank,Opt1Value,Opt2Value,ValueDiff,Opt1Rank,Opt2Rank
159,3301,28,0,16,16,0.0,0,0.88158,0,1,14.0,1.0,21,2.0,1,-0.0492876199734,,-0.710296193358,-0.710296193358,24.0,,7.0,7.0,-0.0492876199734,-0.60057181608,0.551284196107,24.0,10.0
160,3301,5,0,13,0,0.0,0,0.82425,0,2,10.0,1.0,15,1.0,0,-0.358560988724,,0.706493438023,,16.0,,33.0,,-0.358560988724,0.706493438023,-1.06505442675,16.0,33.0
161,3301,19,3,19,10,0.0,0,1.5093,0,1,37.0,3.0,46,3.0,1,-0.48098102045,0.741557762527,-0.48098102045,-0.373781915326,13.0,34.0,13.0,14.0,0.525056342013,-1.48686858312,2.01192492513,32.0,1.0
162,3301,13,13,29,0,0.0,0,0.75507,0,1,7.0,2.0,13,1.0,1,0.706493438023,0.706493438023,-0.6300917585,,33.0,33.0,9.0,,0.923587677881,-0.6300917585,1.55367943638,36.0,9.0
163,3301,3,0,19,10,0.0,0,0.81241,0,1,38.0,1.0,46,3.0,1,0.741557762527,,-0.48098102045,-0.373781915326,34.0,,13.0,14.0,0.741557762527,-1.48686858312,2.22842634565,34.0,1.0
164,3301,29,10,19,3,0.0,0,1.0509,0,1,30.0,3.0,37,3.0,1,-0.6300917585,-0.373781915326,-0.48098102045,0.741557762527,9.0,14.0,13.0,34.0,0.0911943234534,0.525056342013,-0.43386201856,28.0,32.0
165,3301,15,15,19,3,0.0,0,0.6172,0,1,32.0,2.0,37,3.0,1,-0.307994015546,-0.307994015546,-0.48098102045,0.741557762527,18.0,18.0,13.0,34.0,-0.729053988987,0.525056342013,-1.254110331,6.0,32.0
166,3301,13,13,5,0,0.0,0,0.60091,0,1,7.0,2.0,10,1.0,1,0.706493438023,0.706493438023,-0.358560988724,,33.0,33.0,16.0,,0.923587677881,-0.358560988724,1.2821486666,36.0,16.0
167,3301,28,0,22,27,0.0,0,0.81171,0,1,14.0,1.0,22,3.0,1,-0.0492876199734,,-0.257838708409,0.240248274956,24.0,,22.0,29.0,-0.0492876199734,1.28817709491,-1.33746471488,24.0,38.0
168,3301,15,15,3,0,0.0,0,1.5453,0,2,32.0,2.0,38,1.0,0,-0.307994015546,-0.307994015546,0.741557762527,,18.0,18.0,34.0,,-0.729053988987,0.741557762527,-1.47061175151,6.0,34.0
169,3301,3,0,19,19,0.0,0,0.6422,0,1,38.0,1.0,49,2.0,1,0.741557762527,,-0.48098102045,-0.48098102045,34.0,,13.0,13.0,0.741557762527,-0.757086304362,1.49864406689,34.0,5.0
170,3301,29,29,29,1,0.0,0,0.91093,0,2,8.0,2.0,12,3.0,0,-0.6300917585,-0.6300917585,-0.6300917585,-0.3698516837,9.0,9.0,9.0,15.0,-0.292640618302,3.50764721524,-3.80028783354,20.0,40.0
171,3301,12,12,3,3,0.0,0,1.0257,0,1,29.0,2.0,36,2.0,1,-0.215207513316,-0.215207513316,0.741557762527,0.741557762527,23.0,23.0,34.0,34.0,-0.295667542301,0.339246148203,-0.634913690504,19.0,31.0
172,3301,22,0,29,10,0.0,0,1.3798,0,2,26.0,1.0,30,3.0,0,-0.257838708409,,-0.6300917585,-0.373781915326,22.0,,9.0,14.0,-0.257838708409,0.0911943234534,-0.349033031862,22.0,28.0
173,3301,3,16,5,0,0.0,0,0.70583,0,2,6.0,3.0,10,1.0,0,0.741557762527,-0.710296193358,-0.358560988724,,34.0,7.0,16.0,,-1.2441757086,-0.358560988724,-0.885614719876,3.0,16.0
174,3301,16,16,22,0,0.0,0,0.97415,0,1,21.0,2.0,26,1.0,1,-0.710296193358,-0.710296193358,-0.257838708409,,7.0,7.0,22.0,,-0.60057181608,-0.257838708409,-0.342733107671,10.0,22.0
175,3301,12,12,19,3,0.0,0,1.7482,0,2,29.0,2.0,37,3.0,0,-0.215207513316,-0.215207513316,-0.48098102045,0.741557762527,23.0,23.0,13.0,34.0,-0.295667542301,0.525056342013,-0.820723884314,19.0,32.0
176,3301,5,0,28,0,0.0,0,0.82735,0,2,10.0,1.0,14,1.0,0,-0.358560988724,,-0.0492876199734,,16.0,,24.0,,-0.358560988724,-0.0492876199734,-0.309273368751,16.0,24.0
177,3301,29,0,16,26,0.0,0,1.0657,0,1,13.0,1.0,16,3.0,1,-0.6300917585,,-0.710296193358,-0.534728808687,9.0,,7.0,12.0,-0.6300917585,-0.689794180106,0.059702421606,9.0,8.0
178,3301,22,0,15,15,0.0,0,1.3963,0,2,26.0,1.0,32,2.0,0,-0.257838708409,,-0.307994015546,-0.307994015546,22.0,,18.0,18.0,-0.257838708409,-0.729053988987,0.471215280578,22.0,6.0
179,3301,22,0,15,15,0.0,0,0.9883,0,2,26.0,1.0,32,2.0,0,-0.257838708409,,-0.307994015546,-0.307994015546,22.0,,18.0,18.0,-0.257838708409,-0.729053988987,0.471215280578,22.0,6.0
180,3301,12,12,19,3,0.0,0,0.83022,0,1,29.0,2.0,37,3.0,1,-0.215207513316,-0.215207513316,-0.48098102045,0.741557762527,23.0,23.0,13.0,34.0,-0.295667542301,0.525056342013,-0.820723884314,19.0,32.0
181,3301,13,26,5,0,0.0,0,1.0747,0,1,5.0,3.0,10,1.0,1,0.706493438023,-0.534728808687,-0.358560988724,,33.0,12.0,16.0,,0.888232128407,-0.358560988724,1.24679311713,35.0,16.0
182,3301,27,3,13,13,0.0,0,1.0415,0,1,3.0,3.0,7,2.0,1,0.240248274956,0.741557762527,0.706493438023,0.706493438023,29.0,34.0,33.0,33.0,0.9572121024,0.923587677881,0.033624424519,37.0,36.0
183,3301,27,27,29,29,0.0,0,0.84107,0,1,2.0,2.0,8,2.0,1,0.240248274956,0.240248274956,-0.6300917585,-0.6300917585,29.0,29.0,9.0,9.0,0.29391400371,-0.292640618302,0.586554622012,30.0,20.0
184,3301,22,19,10,0,0.0,0,1.316,0,1,39.0,3.0,53,1.0,1,-0.257838708409,-0.48098102045,-0.373781915326,,22.0,13.0,14.0,,0.0683161013914,-0.373781915326,0.442098016717,26.0,14.0
185,3301,15,15,3,0,0.0,0,1.3449,0,2,32.0,2.0,38,1.0,0,-0.307994015546,-0.307994015546,0.741557762527,,18.0,18.0,34.0,,-0.729053988987,0.741557762527,-1.47061175151,6.0,34.0
186,3301,29,1,12,24,0.0,0,1.4166,0,1,12.0,3.0,19,3.0,1,-0.6300917585,-0.3698516837,-0.215207513316,-0.315726224066,9.0,15.0,23.0,17.0,3.50764721524,1.44123015933,2.06641705591,40.0,39.0
187,3301,12,24,22,22,0.0,0,1.2426,0,1,19.0,3.0,25,2.0,1,-0.215207513316,-0.315726224066,-0.257838708409,-0.257838708409,23.0,17.0,22.0,22.0,1.44123015933,-1.2448744418,2.68610460113,39.0,2.0
188,3301,8,0,3,16,0.0,0,1.0067,0,1,1.0,1.0,6,3.0,1,-0.0169474762446,,0.741557762527,-0.710296193358,25.0,,34.0,7.0,-0.0169474762446,-1.2441757086,1.22722823236,25.0,3.0
189,3301,3,16,5,0,0.0,0,0.71854,0,2,6.0,3.0,10,1.0,0,0.741557762527,-0.710296193358,-0.358560988724,,34.0,7.0,16.0,,-1.2441757086,-0.358560988724,-0.885614719876,3.0,16.0
190,3301,6,12,29,10,0.0,0,2.0624,0,2,27.0,3.0,30,3.0,0,-0.269332972951,-0.215207513316,-0.6300917585,-0.373781915326,21.0,23.0,9.0,14.0,0.0768644070626,0.0911943234534,-0.0143299163908,27.0,28.0
191,3301,27,27,13,13,0.0,0,0.71559,0,2,2.0,2.0,7,2.0,0,0.240248274956,0.240248274956,0.706493438023,0.706493438023,29.0,29.0,33.0,33.0,0.29391400371,0.923587677881,-0.629673674171,30.0,36.0
192,3301,12,12,3,3,0.0,0,0.82631,0,2,29.0,2.0,36,2.0,0,-0.215207513316,-0.215207513316,0.741557762527,0.741557762527,23.0,23.0,34.0,34.0,-0.295667542301,0.339246148203,-0.634913690504,19.0,31.0
193,3301,26,0,16,0,0.0,0,1.1535,0,1,33.0,1.0,43,1.0,1,-0.534728808687,,-0.710296193358,,12.0,,7.0,,-0.534728808687,-0.710296193358,0.175567384671,12.0,7.0
194,3301,22,27,26,26,0.0,0,1.2416,0,1,22.0,3.0,28,2.0,1,-0.257838708409,0.240248274956,-0.534728808687,-0.534728808687,22.0,29.0,12.0,12.0,1.28817709491,-0.773012109963,2.06118920487,38.0,4.0
195,3301,29,29,29,1,0.0,0,0.71869,0,2,8.0,2.0,12,3.0,0,-0.6300917585,-0.6300917585,-0.6300917585,-0.3698516837,9.0,9.0,9.0,15.0,-0.292640618302,3.50764721524,-3.80028783354,20.0,40.0
196,3301,5,0,13,0,0.0,0,1.1997,0,1,10.0,1.0,15,1.0,1,-0.358560988724,,0.706493438023,,16.0,,33.0,,-0.358560988724,0.706493438023,-1.06505442675,16.0,33.0
197,3301,3,16,29,1,0.0,0,1.019,0,2,6.0,3.0,12,3.0,0,0.741557762527,-0.710296193358,-0.6300917585,-0.3698516837,34.0,7.0,9.0,15.0,-1.2441757086,3.50764721524,-4.75182292384,3.0,40.0
198,3301,29,0,16,26,0.0,0,0.66046,0,2,13.0,1.0,16,3.0,0,-0.6300917585,,-0.710296193358,-0.534728808687,9.0,,7.0,12.0,-0.6300917585,-0.689794180106,0.059702421606,9.0,8.0
199,3301,22,22,29,10,0.0,0,0.88298,0,2,25.0,2.0,30,3.0,0,-0.257838708409,-0.257838708409,-0.6300917585,-0.373781915326,22.0,22.0,9.0,14.0,-1.2448744418,0.0911943234534,-1.33606876525,2.0,28.0
200,3301,26,26,15,15,0.0,0,1.0699,0,1,28.0,2.0,32,2.0,1,-0.534728808687,-0.534728808687,-0.307994015546,-0.307994015546,12.0,12.0,18.0,18.0,-0.773012109963,-0.729053988987,-0.043958120976,4.0,6.0
201,3301,28,0,22,27,0.0,0,0.65823,0,2,14.0,1.0,22,3.0,0,-0.0492876199734,,-0.257838708409,0.240248274956,24.0,,22.0,29.0,-0.0492876199734,1.28817709491,-1.33746471488,24.0,38.0
202,3301,12,12,3,3,0.0,0,0.65477,0,1,29.0,2.0,36,2.0,1,-0.215207513316,-0.215207513316,0.741557762527,0.741557762527,23.0,23.0,34.0,34.0,-0.295667542301,0.339246148203,-0.634913690504,19.0,31.0
203,3301,13,26,27,0,0.0,0,1.8051,0,1,5.0,3.0,9,1.0,1,0.706493438023,-0.534728808687,0.240248274956,,33.0,12.0,29.0,,0.888232128407,0.240248274956,0.647983853451,35.0,29.0
204,3301,22,27,26,26,0.0,0,0.74748,0,1,22.0,3.0,28,2.0,1,-0.257838708409,0.240248274956,-0.534728808687,-0.534728808687,22.0,29.0,12.0,12.0,1.28817709491,-0.773012109963,2.06118920487,38.0,4.0
205,3301,26,26,3,3,0.0,0,0.60592,0,2,28.0,2.0,36,2.0,0,-0.534728808687,-0.534728808687,0.741557762527,0.741557762527,12.0,12.0,34.0,34.0,-0.773012109963,0.339246148203,-1.11225825817,4.0,31.0
206,3301,6,12,29,10,0.0,0,1.2752,0,1,27.0,3.0,30,3.0,1,-0.269332972951,-0.215207513316,-0.6300917585,-0.373781915326,21.0,23.0,9.0,14.0,0.0768644070626,0.0911943234534,-0.0143299163908,27.0,28.0
207,3301,27,3,13,13,0.0,0,0.73076,0,2,3.0,3.0,7,2.0,0,0.240248274956,0.741557762527,0.706493438023,0.706493438023,29.0,34.0,33.0,33.0,0.9572121024,0.923587677881,0.033624424519,37.0,36.0
208,3301,8,0,13,26,0.0,0,1.4824,0,2,1.0,1.0,5,3.0,0,-0.0169474762446,,0.706493438023,-0.534728808687,25.0,,33.0,12.0,-0.0169474762446,0.888232128407,-0.905179604652,25.0,35.0
209,3301,15,15,22,19,0.0,0,0.92959,0,2,32.0,2.0,39,3.0,0,-0.307994015546,-0.307994015546,-0.257838708409,-0.48098102045,18.0,18.0,22.0,13.0,-0.729053988987,0.0683161013914,-0.797370090378,6.0,26.0
210,3301,3,3,16,0,0.0,0,1.4476,0,1,36.0,2.0,43,1.0,1,0.741557762527,0.741557762527,-0.710296193358,,34.0,34.0,7.0,,0.339246148203,-0.710296193358,1.04954234156,31.0,7.0
211,3301,22,19,10,10,0.0,0,1.1279,0,1,39.0,3.0,52,2.0,1,-0.257838708409,-0.48098102045,-0.373781915326,-0.373781915326,22.0,13.0,14.0,14.0,0.0683161013914,-0.562717396215,0.631033497606,26.0,11.0
212,3301,16,26,22,0,0.0,0,2.0032,0,1,16.0,3.0,26,1.0,1,-0.710296193358,-0.534728808687,-0.257838708409,,7.0,12.0,22.0,,-0.689794180106,-0.257838708409,-0.431955471697,8.0,22.0
213,3301,8,0,13,13,0.0,0,0.63716,0,2,1.0,1.0,7,2.0,0,-0.0169474762446,,0.706493438023,0.706493438023,25.0,,33.0,33.0,-0.0169474762446,0.923587677881,-0.940535154126,25.0,36.0
214,3301,3,3,22,19,0.0,0,1.0236,0,2,36.0,2.0,39,3.0,0,0.741557762527,0.741557762527,-0.257838708409,-0.48098102045,34.0,34.0,22.0,13.0,0.339246148203,0.0683161013914,0.270930046812,31.0,26.0
215,3301,22,27,6,12,0.0,0,0.7292,0,1,22.0,3.0,27,3.0,1,-0.257838708409,0.240248274956,-0.269332972951,-0.215207513316,22.0,29.0,21.0,23.0,1.28817709491,0.0768644070626,1.21131268785,38.0,27.0
216,3301,3,0,19,10,0.0,0,1.0256,0,1,38.0,1.0,46,3.0,1,0.741557762527,,-0.48098102045,-0.373781915326,34.0,,13.0,14.0,0.741557762527,-1.48686858312,2.22842634565,34.0,1.0
217,3301,29,29,29,0,0.0,0,1.2985,0,1,8.0,2.0,13,1.0,1,-0.6300917585,-0.6300917585,-0.6300917585,,9.0,9.0,9.0,,-0.292640618302,-0.6300917585,0.337451140198,20.0,9.0
218,3301,12,12,26,0,0.0,0,0.85529,0,1,29.0,2.0,33,1.0,1,-0.215207513316,-0.215207513316,-0.534728808687,,23.0,23.0,12.0,,-0.295667542301,-0.534728808687,0.239061266386,19.0,12.0
219,3301,3,16,29,1,0.0,0,0.91775,0,2,6.0,3.0,12,3.0,0,0.741557762527,-0.710296193358,-0.6300917585,-0.3698516837,34.0,7.0,9.0,15.0,-1.2441757086,3.50764721524,-4.75182292384,3.0,40.0
220,3301,29,1,13,0,0.0,0,0.76655,0,1,12.0,3.0,15,1.0,1,-0.6300917585,-0.3698516837,0.706493438023,,9.0,15.0,33.0,,3.50764721524,0.706493438023,2.80115377722,40.0,33.0
221,3301,29,0,12,24,0.0,0,1.2958,0,1,13.0,1.0,19,3.0,1,-0.6300917585,,-0.215207513316,-0.315726224066,9.0,,23.0,17.0,-0.6300917585,1.44123015933,-2.07132191783,9.0,39.0
222,3301,5,0,16,26,0.0,0,0.96109,0,1,10.0,1.0,16,3.0,1,-0.358560988724,,-0.710296193358,-0.534728808687,16.0,,7.0,12.0,-0.358560988724,-0.689794180106,0.331233191382,16.0,8.0
223,3301,12,24,6,12,0.0,0,1.0868,0,1,19.0,3.0,27,3.0,1,-0.215207513316,-0.315726224066,-0.269332972951,-0.215207513316,23.0,17.0,21.0,23.0,1.44123015933,0.0768644070626,1.36436575227,39.0,27.0
224,3301,13,0,16,16,0.0,0,1.7968,0,1,15.0,1.0,21,2.0,1,0.706493438023,,-0.710296193358,-0.710296193358,33.0,,7.0,7.0,0.706493438023,-0.60057181608,1.3070652541,33.0,10.0
225,3301,29,10,3,3,0.0,0,1.3867,0,1,30.0,3.0,36,2.0,1,-0.6300917585,-0.373781915326,0.741557762527,0.741557762527,9.0,14.0,34.0,34.0,0.0911943234534,0.339246148203,-0.24805182475,28.0,31.0
226,3301,16,26,22,27,0.0,0,1.6729,0,2,16.0,3.0,22,3.0,0,-0.710296193358,-0.534728808687,-0.257838708409,0.240248274956,7.0,12.0,22.0,29.0,-0.689794180106,1.28817709491,-1.97797127502,8.0,38.0
227,3301,3,16,27,0,0.0,0,0.75901,0,1,6.0,3.0,9,1.0,1,0.741557762527,-0.710296193358,0.240248274956,,34.0,7.0,29.0,,-1.2441757086,0.240248274956,-1.48442398356,3.0,29.0
228,3301,27,27,13,13,0.0,0,0.95442,0,2,2.0,2.0,7,2.0,0,0.240248274956,0.240248274956,0.706493438023,0.706493438023,29.0,29.0,33.0,33.0,0.29391400371,0.923587677881,-0.629673674171,30.0,36.0
229,3301,27,0,29,0,0.0,0,1.5178,0,1,9.0,1.0,13,1.0,1,0.240248274956,,-0.6300917585,,29.0,,9.0,,0.240248274956,-0.6300917585,0.870340033456,29.0,9.0
230,3301,13,26,29,29,0.0,0,1.3603,0,1,5.0,3.0,8,2.0,1,0.706493438023,-0.534728808687,-0.6300917585,-0.6300917585,33.0,12.0,9.0,9.0,0.888232128407,-0.292640618302,1.18087274671,35.0,20.0
231,3301,27,3,13,13,0.0,0,2.4071,0,2,3.0,3.0,7,2.0,0,0.240248274956,0.741557762527,0.706493438023,0.706493438023,29.0,34.0,33.0,33.0,0.9572121024,0.923587677881,0.033624424519,37.0,36.0
232,3301,5,0,16,26,0.0,0,1.5619,0,1,10.0,1.0,16,3.0,1,-0.358560988724,,-0.710296193358,-0.534728808687,16.0,,7.0,12.0,-0.358560988724,-0.689794180106,0.331233191382,16.0,8.0
233,3301,29,0,16,16,0.0,0,1.3307,0,2,13.0,1.0,21,2.0,0,-0.6300917585,,-0.710296193358,-0.710296193358,9.0,,7.0,7.0,-0.6300917585,-0.60057181608,-0.02951994242,9.0,10.0
234,3301,22,27,6,12,0.0,0,1.059,0,2,22.0,3.0,27,3.0,0,-0.257838708409,0.240248274956,-0.269332972951,-0.215207513316,22.0,29.0,21.0,23.0,1.28817709491,0.0768644070626,1.21131268785,38.0,27.0
235,3301,27,0,28,0,0.0,0,0.82804,0,1,9.0,1.0,14,1.0,1,0.240248274956,,-0.0492876199734,,29.0,,24.0,,0.240248274956,-0.0492876199734,0.289535894929,29.0,24.0
236,3301,29,10,3,0,0.0,0,1.1098,0,2,30.0,3.0,38,1.0,0,-0.6300917585,-0.373781915326,0.741557762527,,9.0,14.0,34.0,,0.0911943234534,0.741557762527,-0.650363439074,28.0,34.0
237,3301,22,27,12,12,0.0,0,0.91809,0,1,22.0,3.0,29,2.0,1,-0.257838708409,0.240248274956,-0.215207513316,-0.215207513316,22.0,29.0,23.0,23.0,1.28817709491,-0.295667542301,1.58384463721,38.0,19.0
238,3301,19,3,19,19,0.0,0,0.97525,0,1,37.0,3.0,49,2.0,1,-0.48098102045,0.741557762527,-0.48098102045,-0.48098102045,13.0,34.0,13.0,13.0,0.525056342013,-0.757086304362,1.28214264638,32.0,5.0
239,3301,27,27,3,16,0.0,0,1.6789,0,1,2.0,2.0,6,3.0,1,0.240248274956,0.240248274956,0.741557762527,-0.710296193358,29.0,29.0,34.0,7.0,0.29391400371,-1.2441757086,1.53808971231,30.0,3.0
240,3301,13,26,5,0,0.0,0,1.2388,0,1,5.0,3.0,10,1.0,1,0.706493438023,-0.534728808687,-0.358560988724,,33.0,12.0,16.0,,0.888232128407,-0.358560988724,1.24679311713,35.0,16.0
241,3301,15,15,22,19,0.0,0,1.7681,0,1,32.0,2.0,39,3.0,1,-0.307994015546,-0.307994015546,-0.257838708409,-0.48098102045,18.0,18.0,22.0,13.0,-0.729053988987,0.0683161013914,-0.797370090378,6.0,26.0
242,3301,13,13,29,0,0.0,0,0.6266,0,1,7.0,2.0,13,1.0,1,0.706493438023,0.706493438023,-0.6300917585,,33.0,33.0,9.0,,0.923587677881,-0.6300917585,1.55367943638,36.0,9.0
243,3301,29,1,12,24,0.0,0,1.1175,0,1,12.0,3.0,19,3.0,1,-0.6300917585,-0.3698516837,-0.215207513316,-0.315726224066,9.0,15.0,23.0,17.0,3.50764721524,1.44123015933,2.06641705591,40.0,39.0
244,3301,16,26,22,27,0.0,0,0.68382,0,2,16.0,3.0,22,3.0,0,-0.710296193358,-0.534728808687,-0.257838708409,0.240248274956,7.0,12.0,22.0,29.0,-0.689794180106,1.28817709491,-1.97797127502,8.0,38.0
245,3301,26,26,15,15,0.0,0,0.64659,0,2,28.0,2.0,32,2.0,0,-0.534728808687,-0.534728808687,-0.307994015546,-0.307994015546,12.0,12.0,18.0,18.0,-0.773012109963,-0.729053988987,-0.043958120976,4.0,6.0
246,3301,12,24,22,22,0.0,0,1.0642,0,1,19.0,3.0,25,2.0,1,-0.215207513316,-0.315726224066,-0.257838708409,-0.257838708409,23.0,17.0,22.0,22.0,1.44123015933,-1.2448744418,2.68610460113,39.0,2.0
247,3301,3,0,19,10,0.0,0,0.82706,0,2,38.0,1.0,46,3.0,0,0.741557762527,,-0.48098102045,-0.373781915326,34.0,,13.0,14.0,0.741557762527,-1.48686858312,2.22842634565,34.0,1.0
248,3301,22,22,12,12,0.0,0,0.73894,0,2,25.0,2.0,29,2.0,0,-0.257838708409,-0.257838708409,-0.215207513316,-0.215207513316,22.0,22.0,23.0,23.0,-1.2448744418,-0.295667542301,-0.949206899499,2.0,19.0
249,3301,15,15,22,19,0.0,0,1.1294,0,1,32.0,2.0,39,3.0,1,-0.307994015546,-0.307994015546,-0.257838708409,-0.48098102045,18.0,18.0,22.0,13.0,-0.729053988987,0.0683161013914,-0.797370090378,6.0,26.0
250,3301,22,22,29,10,0.0,0,0.83338,0,2,25.0,2.0,30,3.0,0,-0.257838708409,-0.257838708409,-0.6300917585,-0.373781915326,22.0,22.0,9.0,14.0,-1.2448744418,0.0911943234534,-1.33606876525,2.0,28.0
251,3301,22,19,10,10,0.0,0,0.61716,0,1,39.0,3.0,52,2.0,1,-0.257838708409,-0.48098102045,-0.373781915326,-0.373781915326,22.0,13.0,14.0,14.0,0.0683161013914,-0.562717396215,0.631033497606,26.0,11.0
252,3301,12,24,22,0,0.0,0,0.58477,0,1,19.0,3.0,26,1.0,1,-0.215207513316,-0.315726224066,-0.257838708409,,23.0,17.0,22.0,,1.44123015933,-0.257838708409,1.69906886774,39.0,22.0
253,3301,8,0,13,13,0.0,0,0.55282,0,2,1.0,1.0,7,2.0,0,-0.0169474762446,,0.706493438023,0.706493438023,25.0,,33.0,33.0,-0.0169474762446,0.923587677881,-0.940535154126,25.0,36.0
254,3301,3,16,5,0,0.0,0,1.0011,0,2,6.0,3.0,10,1.0,0,0.741557762527,-0.710296193358,-0.358560988724,,34.0,7.0,16.0,,-1.2441757086,-0.358560988724,-0.885614719876,3.0,16.0
255,3301,12,12,26,0,0.0,0,0.88874,0,2,29.0,2.0,33,1.0,0,-0.215207513316,-0.215207513316,-0.534728808687,,23.0,23.0,12.0,,-0.295667542301,-0.534728808687,0.239061266386,19.0,12.0
256,3301,3,16,27,0,0.0,0,0.76694,0,2,6.0,3.0,9,1.0,0,0.741557762527,-0.710296193358,0.240248274956,,34.0,7.0,29.0,,-1.2441757086,0.240248274956,-1.48442398356,3.0,29.0
257,3301,27,3,27,0,0.0,0,1.63,0,1,3.0,3.0,9,1.0,1,0.240248274956,0.741557762527,0.240248274956,,29.0,34.0,29.0,,0.9572121024,0.240248274956,0.716963827444,37.0,29.0
258,3301,22,0,12,12,0.0,0,0.94612,0,1,26.0,1.0,29,2.0,1,-0.257838708409,,-0.215207513316,-0.215207513316,22.0,,23.0,23.0,-0.257838708409,-0.295667542301,0.037828833892,22.0,19.0
259,3301,27,27,29,29,0.0,0,0.97347,0,1,2.0,2.0,8,2.0,1,0.240248274956,0.240248274956,-0.6300917585,-0.6300917585,29.0,29.0,9.0,9.0,0.29391400371,-0.292640618302,0.586554622012,30.0,20.0
260,3301,26,26,26,0,0.0,0,0.8821,0,1,28.0,2.0,33,1.0,1,-0.534728808687,-0.534728808687,-0.534728808687,,12.0,12.0,12.0,,-0.773012109963,-0.534728808687,-0.238283301276,4.0,12.0
261,3301,13,0,16,16,0.0,0,1.6925,0,1,15.0,1.0,21,2.0,1,0.706493438023,,-0.710296193358,-0.710296193358,33.0,,7.0,7.0,0.706493438023,-0.60057181608,1.3070652541,33.0,10.0
262,3301,5,0,13,0,0.0,0,1.8556,0,2,10.0,1.0,15,1.0,0,-0.358560988724,,0.706493438023,,16.0,,33.0,,-0.358560988724,0.706493438023,-1.06505442675,16.0,33.0
263,3301,3,0,10,10,0.0,0,0.94506,0,1,38.0,1.0,52,2.0,1,0.741557762527,,-0.373781915326,-0.373781915326,34.0,,14.0,14.0,0.741557762527,-0.562717396215,1.30427515874,34.0,11.0
264,3301,19,3,19,10,0.0,0,1.6773,0,1,37.0,3.0,46,3.0,1,-0.48098102045,0.741557762527,-0.48098102045,-0.373781915326,13.0,34.0,13.0,14.0,0.525056342013,-1.48686858312,2.01192492513,32.0,1.0
265,3301,12,12,19,3,0.0,0,0.99353,0,1,29.0,2.0,37,3.0,1,-0.215207513316,-0.215207513316,-0.48098102045,0.741557762527,23.0,23.0,13.0,34.0,-0.295667542301,0.525056342013,-0.820723884314,19.0,32.0
266,3301,16,16,22,0,0.0,0,1.0347,0,1,21.0,2.0,26,1.0,1,-0.710296193358,-0.710296193358,-0.257838708409,,7.0,7.0,22.0,,-0.60057181608,-0.257838708409,-0.342733107671,10.0,22.0
267,3301,19,3,19,10,0.0,0,1.1418,0,1,37.0,3.0,46,3.0,1,-0.48098102045,0.741557762527,-0.48098102045,-0.373781915326,13.0,34.0,13.0,14.0,0.525056342013,-1.48686858312,2.01192492513,32.0,1.0
268,3301,12,24,6,12,0.0,0,2.147,0,1,19.0,3.0,27,3.0,1,-0.215207513316,-0.315726224066,-0.269332972951,-0.215207513316,23.0,17.0,21.0,23.0,1.44123015933,0.0768644070626,1.36436575227,39.0,27.0
269,3301,29,10,3,3,0.0,0,0.71343,0,2,30.0,3.0,36,2.0,0,-0.6300917585,-0.373781915326,0.741557762527,0.741557762527,9.0,14.0,34.0,34.0,0.0911943234534,0.339246148203,-0.24805182475,28.0,31.0
270,3301,3,16,5,0,0.0,0,0.91937,0,2,6.0,3.0,10,1.0,0,0.741557762527,-0.710296193358,-0.358560988724,,34.0,7.0,16.0,,-1.2441757086,-0.358560988724,-0.885614719876,3.0,16.0
271,3301,19,3,16,0,0.0,0,1.0429,0,1,37.0,3.0,43,1.0,1,-0.48098102045,0.741557762527,-0.710296193358,,13.0,34.0,7.0,,0.525056342013,-0.710296193358,1.23535253537,32.0,7.0
272,3301,19,3,19,19,0.0,0,0.75033,0,1,37.0,3.0,49,2.0,1,-0.48098102045,0.741557762527,-0.48098102045,-0.48098102045,13.0,34.0,13.0,13.0,0.525056342013,-0.757086304362,1.28214264638,32.0,5.0
273,3301,13,0,22,27,0.0,0,1.1461,0,2,15.0,1.0,22,3.0,0,0.706493438023,,-0.257838708409,0.240248274956,33.0,,22.0,29.0,0.706493438023,1.28817709491,-0.581683656887,33.0,38.0
274,3301,22,19,10,0,0.0,0,1.3074,0,1,39.0,3.0,53,1.0,1,-0.257838708409,-0.48098102045,-0.373781915326,,22.0,13.0,14.0,,0.0683161013914,-0.373781915326,0.442098016717,26.0,14.0
275,3301,15,15,3,0,0.0,0,0.79252,0,2,32.0,2.0,38,1.0,0,-0.307994015546,-0.307994015546,0.741557762527,,18.0,18.0,34.0,,-0.729053988987,0.741557762527,-1.47061175151,6.0,34.0
276,3301,22,27,6,12,0.0,0,2.2607,0,1,22.0,3.0,27,3.0,1,-0.257838708409,0.240248274956,-0.269332972951,-0.215207513316,22.0,29.0,21.0,23.0,1.28817709491,0.0768644070626,1.21131268785,38.0,27.0
